f_id,id,name,funded_at,amount,source
f:5095,1596,Secondaries Fund,2013-11-06,206000000.0,http://www.pehub.com/2013/11/06/toronto-based-northleaf-capital-partners-raises-206-mln-secondaries-fund/?utm_source=dlvr.it&utm_medium=twitter
f:6877,1597,Fund III,2013-11-07,50000000.0,http://www.altassets.net/private-equity-news/by-news-type/fund-news/hastings-equity-partners-raises-50m-for-third-fund.html?utm_source=twitterfeed&utm_medium=twitter
f:1368,1598,Silverton Partners IV,2013-11-07,75000000.0,http://pevc.dowjones.com/article?an=DJFVW00020131107e9b7arcmz&from=alert&pid=32&ReturnUrl=http%3a%2f%2fpevc.dowjones.com%2farticle%3fan%3dDJFVW00020131107e9b7arcmz%26from%3dalert%26pid%3d32
f:7915,1600,Fund VIII,2013-11-07,12000000000.0,http://privatemarkets.thomsonreuters.com/buyouts/apollo-investment-fund-viii-confirmed-at-$12b-no-detail-on-target/21118116.article?utm_term=%23privateequity+SUBS+ONLY&utm_source=twitterfeed&utm_medium=twitter
f:13898,1602,debut fund,2013-11-08,540000000.0,http://www.altassets.net/private-equity-news/by-news-type/fund-news/kedaara-capital-closes-debut-fund-on-540m-hard-cap.html?utm_source=twitterfeed&utm_medium=twitter
f:6719,1605,Pure Michigan Venture Development Fund,2013-11-10,2250000.0,http://www.semichiganstartup.com/InTheNews/detroitventurepartnerspuremichigan102913.aspx?utm_source=VerticalResponse&utm_medium=Email&utm_term=Detroit+Venture+Partners+scores+$2.25M+from+Pure+Michigan&utm_content={Email_Address}&utm_campaign=Community+Inv
f:14587,1606,Maiden Investment Fund,2013-11-11,8000000.0,http://www.vccircle.com/news/alternative-investment/2013/11/11/unicap-eyes-first-close-maiden-msme-focused-fund-8m-four
f:8375,1608,NB Secondary Opportunities Fund III LP,2013-11-11,2000000000.0,http://www.pehub.com/2013/11/11/neuberger-berman-closes-2-bln-third-pe-secondary-fund/?utm_source=dlvr.it&utm_medium=twitter
f:14605,1610,Merced Partners IV,2013-11-12,800000000.0,http://www.finsmes.com/2013/11/ebf-associates-closes-fund-800m.html
f:390,1611,FirstMark III,2013-11-12,225000000.0,http://techcrunch.com/2013/11/12/early-aereo-pinterest-backer-firstmark-capital-raises-225m-for-its-third-fund/
f:6242,1613,Panther II,2013-11-12,205000000.0,http://www.altassets.net/private-equity-news/by-news-type/deal-news/kayne-anderson-invests-205m-in-oil-and-gas-group-panther-ii.html
f:1811,1617,Inventus Capital Partners Fund II,2013-11-13,100000000.0,http://www.altassets.net/private-equity-news/by-news-type/fund-news/inventus-capital-partners-nears-final-close-for-100m-second-fund.html
f:10566,1618,Vine Street Ventures Fund I,2012-09-01,0.0,http://www.bizjournals.com/cincinnati/news/2012/12/12/brandery-founders-raise-14m-to.html
f:14643,1619,Asia Japan-Focused Real Estate Fund,2013-11-14,1500000000.0,http://blogs.wsj.com/moneybeat/2013/11/15/pag-capital-raises-1-5-billion-asia-fund/
f:12305,1621,Wing Strategic Partners,2013-11-17,12900000.0,http://www.sec.gov/Archives/edgar/data/1579716/000157971613000001/xslFormDX01/primary_doc.xml
f:7430,1622,Romulus Capital II,2013-11-15,42235000.0,http://www.sec.gov/Archives/edgar/data/1562213/000156221713000001/xslFormDX01/primary_doc.xml
f:510,1623,Own Venture Fund,2013-11-18,40000000.0,http://www.altassets.net/private-equity-news/by-news-type/fund-news/hummer-winblad-md-gorenberg-launches-40m-venture-fund.html?utm_source=twitterfeed&utm_medium=twitter
f:14694,1626,Zetta Venture Partners I,2013-11-18,0.0,http://www.sec.gov/Archives/edgar/data/1592109/000157311913000001/xslFormDX01/primary_doc.xml
f:7833,1629,second growth fund,2013-11-19,255000000.0,http://www.altassets.net/private-equity-news/by-news-type/fund-news/level-equity-raises-255m-for-second-growth-fund.html?utm_source=twitterfeed&utm_medium=twitter
f:5733,1639,Micro VC Fund,2013-11-20,20000000.0,http://vator.tv/news/2013-11-20-illuminate-ventures-raises-20m-for-new-fund
f:14727,1640,Mines And Minerals Private Equity Fund,2013-11-20,200000000.0,http://www.pehub.com/2013/11/20/exhilway-global-raises-200-mln-mines-mineral-fund/?utm_source=dlvr.it&utm_medium=twitter
f:13155,1641,"Seattle Angel Conference IV, LLC",2013-11-20,205000.0,http://www.seattleangelconference.com/2013/11/startup-booktrope-is-winner-of-fourth.html
f:7137,1646,Fund I,2011-03-11,20000000.0,http://www.sec.gov/Archives/edgar/data/1459390/000145939011000001/xslFormDX01/primary_doc.xml
f:14759,1647,Nexxus Capital VI,2013-11-21,550000000.0,http://pevc.dowjones.com/article?an=DJFLBO0020131121e9blifma4&from=alert&pid=15&ReturnUrl=http%3a%2f%2fpevc.dowjones.com%2farticle%3fan%3dDJFLBO0020131121e9blifma4%26from%3dalert%26pid%3d15
f:7364,1648,Atlas Capital Resources II LP,2013-11-22,900000000.0,http://pevc.dowjones.com/Article?an=DJFLBO0020131122e9bmbh72d&cid=32135011&ctype=ts&pid=15&ReturnUrl=http%3a%2f%2fpevc.dowjones.com%2fArticle%3fan%3dDJFLBO0020131122e9bmbh72d%26cid%3d32135011%26ctype%3dts%26pid%3d15
f:45,1649,USV 2014 LP,2013-11-21,150000000.0,http://blogs.wsj.com/venturecapital/2013/11/21/the-daily-startup-union-square-ventures-raises-pair-of-new-funds/
f:45,1650,USV Opportunity 2014 LP,2013-11-21,150000000.0,http://blogs.wsj.com/venturecapital/2013/11/21/the-daily-startup-union-square-ventures-raises-pair-of-new-funds/
f:5233,1651,ff Rose Venture Capital Fund,2013-11-25,31335000.0,http://pevc.dowjones.com/article?an=DJFVW00020131125e9bposn62&from=alert&pid=32&ReturnUrl=http%3a%2f%2fpevc.dowjones.com%2farticle%3fan%3dDJFVW00020131125e9bposn62%26from%3dalert%26pid%3d32
f:2186,1653,Capital Factory IV,2013-11-26,550000.0,http://www.sec.gov/Archives/edgar/data/1592303/000159230313000001/xslFormDX01/primary_doc.xml
f:1399,1654,Fund I,2013-11-27,145000000.0,http://www.techcentral.co.za/convergence-launches-145m-telecoms-fund/45293/
f:2418,1655,FTV IV LP,2013-11-27,365000000.0,http://pevc.dowjones.com/article?an=DJFVW00020131127e9bro25n7&from=alert&pid=32&ReturnUrl=http%3a%2f%2fpevc.dowjones.com%2farticle%3fan%3dDJFVW00020131127e9bro25n7%26from%3dalert%26pid%3d32
f:5544,1656,GTCR FUND XI/B LP,2013-11-27,2672560000.0,http://www.sec.gov/Archives/edgar/data/1591435/000159143513000001/xslFormDX01/primary_doc.xml
f:118,1657,Artis Ventures II,2013-11-27,0.0,http://pevc.dowjones.com/article?an=DJFVW00020131127e9brnumcj&from=alert&pid=22&ReturnUrl=http%3a%2f%2fpevc.dowjones.com%2farticle%3fan%3dDJFVW00020131127e9brnumcj%26from%3dalert%26pid%3d22
f:6338,1658,Omnivore Capital 1,2010-01-01,40.0,http://www.business-standard.com/article/companies/omnivore-capital-fund-raising-on-track-for-december-closure-112102100055_1.html
f:6338,1659,Omnivore Capital 1,2010-01-01,40000000.0,http://articles.economictimes.indiatimes.com/2012-10-21/news/34627733_1_venture-fund-godrej-agrovet-portfolio-companies
f:9768,1662,Fund I,2011-01-13,350000.0,http://www.sec.gov/Archives/edgar/data/1508701/000150870111000001/xslFormDX01/primary_doc.xml
f:14506,1663,The Vantage GreenX Fund,2013-12-02,215000000.0,http://www.ventures-africa.com/2013/12/vantage-capital-launches-215m-fund-for-green-energy-investment/?utm_campaign=business&utm_medium=twitter&utm_source=twitter
f:14935,1669,"WindSail Credit Fund, L.P.",2013-12-02,20415000.0,http://www.sec.gov/Archives/edgar/data/1591566/000159156613000002/xslFormDX01/primary_doc.xml
f:14936,1670,Energy Fund XVI,2013-12-02,6000000000.0,http://www.pehub.com/2013/12/eig-raises-6-bln-for-fund/?utm_source=dlvr.it&utm_medium=twitter
f:1170,1672,Industry Ventures Secondary VII,2013-12-04,425000000.0,http://www.pehub.com/2013/12/industry-ventures-closes-425-mln-secondary-fund/?utm_source=dlvr.it&utm_medium=twitter
f:8590,1673,Hoxton Ventures Fund I,2013-12-04,40000000.0,http://techcrunch.com/2013/12/04/hoxton-ventures/
f:1170,1675,Special Opportunities Fund,2013-12-04,200000000.0,http://www.altassets.net/private-equity-news/by-news-type/fund-news/industry-ventures-raises-625m-for-two-funds.html?utm_source=twitterfeed&utm_medium=twitter
f:9084,1676,Vitruvian Investment Partnership II,2013-12-05,1600000000.0,http://techcrunch.com/2013/12/05/just-eat-investor-vitruvian-raises-1-billion-for-second-fund-to-further-focus-on-growth-tech/
f:14995,1680,Tank Stream Ventures Fund I,2013-10-01,20000000.0,http://www.startupsmart.com.au/financing-a-business/tank-stream-ventures-raising-20-million-fund-to-invest-in-over-30-start-ups/2013102210990.html
f:48,1681,Benchmark Capital Partners VIII LP,2013-12-06,425000000.0,http://techcrunch.com/2013/12/06/uber-and-twitter-backer-benchmark-closes-eighth-425m-fund/
f:14245,1685,High Road Capital Partners Fund II,2013-12-09,320000000.0,http://www.pehub.com/2013/12/286625/?utm_source=dlvr.it&utm_medium=twitter
f:12856,1686,Partners Capital Condor Fund VII,2013-12-09,300000.0,http://www.sec.gov/Archives/edgar/data/1588933/000158893313000002/xslFormDX01/primary_doc.xml
f:6384,1687,Novacap TMT IV LP,2013-12-09,250000000.0,http://www.pehub.com/canada/2013/12/09/riding-high-novacap-technologies-raises-north-of-250-mln-for-first-close-of-fund-iv/?utm_source=buffer&utm_campaign=Buffer&utm_content=bufferd7ac7&utm_medium=twitter
f:2711,1690,Actis Energy 3,2013-12-09,1150000000.0,http://www.pehub.com/2013/12/actis-raises-over-1-bln-for-third-energy-fund/?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+pehub%2Fblog+%28PE+HUB+Blog%29
f:15046,1691,CCP Fund I LLC,2013-12-09,40000000.0,http://www.pehub.com/2013/12/convergent-capital-partners-closes-40-mln-for-fund/?utm_source=dlvr.it&utm_medium=twitter
f:15050,1692,SJC II,2013-12-10,1500000000.0,http://www.pehub.com/2013/12/czech-asset-management-closes-second-direct-lending-fund/?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+pehub%2Fblog+%28PE+HUB+Blog%29
f:7025,1695,H.I.G. Middle Market LBO Fund II LP,2013-12-10,1600000000.0,http://pevc.dowjones.com/Article?an=DJFLBO0020131210e9cabjj0x&cid=32135028&ctype=ts&ReturnUrl=http%3a%2f%2fpevc.dowjones.com%2fArticle%3fan%3dDJFLBO0020131210e9cabjj0x%26cid%3d32135028%26ctype%3dts
f:15068,1696,Fund II,2013-12-11,350000000.0,http://www.altassets.net/private-equity-news/by-news-type/deal-news/south-koreas-vogo-raises-350m-for-fund-ii-eyes-final-close-next-year.html?utm_source=twitterfeed&utm_medium=twitter
f:101,1697,Fund V,2013-12-11,150000000.0,http://pevc.dowjones.com/article?an=DJFVW00020131211e9cbaojpt&from=alert&pid=32&ReturnUrl=http%3a%2f%2fpevc.dowjones.com%2farticle%3fan%3dDJFVW00020131211e9cbaojpt%26from%3dalert%26pid%3d32
f:7331,1698,JANVEST Technologies LP I,2013-03-19,5.0,http://www.globes.co.il/serveen/globes/docview.asp?did=1000830978
f:7791,1699,Fund II,2013-12-11,5000000.0,http://www.bizjournals.com/portland/blog/2013/12/portland-seed-fund-has-5m-and-ready.html?ana=twt
f:15091,1700,Fund I,2013-12-11,1100000.0,http://bizbeatblog.dallasnews.com/2013/12/dallas-angel-network-closes-1-million-investment-fund-and-inks-first-deal.html/
f:5920,1701,Rochester Angel Fund,2013-12-12,2300000.0,http://www.rbjdaily.com/article.asp?aID=204869
