c_id,f_id,date,round,amount
c:9321,f:242,2008-08-04,series-b,11000000
c:9321,f:1302,2008-08-04,series-b,11000000
c:9321,f:202,2008-08-04,series-b,11000000
c:1870,f:4,2008-08-06,series-c+,22000000
c:1870,f:1080,2008-08-06,series-c+,22000000
c:1870,f:17,2008-08-06,series-c+,22000000
c:1870,f:9018,2008-08-06,series-c+,22000000
c:1522,f:11,2008-08-10,series-b,3000000
c:1522,f:1262,2008-08-10,series-b,3000000
c:1522,f:561,2008-08-10,series-b,3000000
c:2294,f:562,2008-08-05,series-b,3500000
c:2294,f:822,2008-08-05,series-b,3500000
c:9492,f:541,2008-08-11,series-b,6000000
c:9499,f:62,2008-08-11,series-b,8500000
c:9499,f:1558,2008-08-11,series-b,8500000
c:9492,f:541,2005-12-01,series-a,3000000
c:1424,f:45,2008-08-14,series-c+,0
c:1424,f:34,2008-08-14,series-c+,0
c:1424,f:967,2008-08-14,series-c+,0
c:9649,f:6384,2008-08-15,series-b,7000000
c:9649,f:567,2008-08-15,series-b,7000000
c:2834,f:717,2008-08-13,angel,1000000
c:761,f:66,2008-08-18,series-a,5000000
c:9745,f:83,2008-08-15,series-c+,3000000
c:9745,f:57,2008-08-15,series-c+,3000000
c:9745,f:1381,2008-08-15,series-c+,3000000
c:1304,f:392,2008-08-22,series-c+,15000000
c:1304,f:86,2008-08-22,series-c+,15000000
c:1304,f:73,2008-08-22,series-c+,15000000
c:1304,f:173,2008-08-22,series-c+,15000000
c:10158,f:1430,2008-08-26,series-a,2000000
c:10158,f:1404,2007-06-15,series-a,1500000
c:10161,f:502,2008-08-26,series-c+,7000000
c:10161,f:64,2008-08-26,series-c+,7000000
c:10161,f:222,2008-08-26,series-c+,7000000
c:10161,f:1275,2006-03-13,series-a,0
c:871,f:134,2008-08-28,series-b,6000000
c:1954,f:5935,2008-02-01,angel,0
c:1668,f:593,2008-03-01,series-c+,300000000
c:1668,f:680,2008-03-01,series-c+,300000000
c:1668,f:2,2008-03-01,series-c+,300000000
c:1668,f:1432,2008-03-01,series-c+,300000000
c:1668,f:1433,2008-03-01,series-c+,300000000
c:1668,f:1434,2008-03-01,series-c+,300000000
c:1668,f:775,2008-03-01,series-c+,300000000
c:1668,f:1435,2008-03-01,series-c+,300000000
c:1668,f:792,2008-03-01,series-c+,300000000
c:10399,f:12,2008-08-28,series-c+,6500000
c:10399,f:623,2008-08-28,series-c+,6500000
c:10399,f:94,2008-08-28,series-c+,6500000
c:10399,f:1368,2008-08-28,series-c+,6500000
c:10399,f:94,2007-01-22,series-b,10000000
c:10399,f:1368,2007-01-22,series-b,10000000
c:10399,f:623,2007-01-22,series-b,10000000
c:10399,f:12,2007-01-22,series-b,10000000
c:10569,f:1550,2011-05-16,series-b,6600000
c:10569,f:443,2011-05-16,series-b,6600000
c:10570,f:607,2008-09-05,series-a,2000000
c:10570,f:74,2008-09-05,series-a,2000000
c:10570,f:2153,2008-09-05,series-a,2000000
c:687,f:18,2008-09-06,series-c+,15000000
c:687,f:4,2008-09-06,series-c+,15000000
c:2808,f:515,2008-09-09,series-b,10000000
c:2808,f:122,2008-09-09,series-b,10000000
c:2808,f:500,2008-09-09,series-b,10000000
c:2808,f:375,2008-09-09,series-b,10000000
c:3008,f:26,2006-09-26,venture,51000000
c:3008,f:5,2006-09-26,venture,51000000
c:3008,f:179,2006-09-26,venture,51000000
c:3008,f:249,2006-09-26,venture,51000000
c:3008,f:1456,2006-09-26,venture,51000000
c:3008,f:517,2006-09-26,venture,51000000
c:3008,f:1457,2006-09-26,venture,51000000
c:10948,f:105,2008-09-12,venture,83300000
c:10948,f:507,2008-09-12,venture,83300000
c:10948,f:1458,2008-09-12,venture,83300000
c:9614,f:1462,2006-09-18,series-b,5500000
c:9614,f:323,2006-09-18,series-b,5500000
c:640,f:1197,2008-09-16,series-a,2100000
c:640,f:367,2008-09-16,series-a,2100000
c:640,f:480,2008-09-16,series-a,2100000
c:4415,f:730,2008-09-16,series-a,4000000
c:4415,f:4,2008-09-16,series-a,4000000
c:4415,f:313,2008-09-16,series-a,4000000
c:4415,f:4850,2008-09-16,series-a,4000000
c:1053,f:3,2008-09-18,series-b,8000000
c:1053,f:173,2008-09-18,series-b,8000000
c:9145,f:29,2008-09-16,series-b,8000000
c:9145,f:66,2008-09-16,series-b,8000000
c:9145,f:317,2008-09-16,series-b,8000000
c:9145,f:191,2008-09-16,series-b,8000000
c:11363,f:494,2008-09-23,series-c+,70000000
c:11363,f:1234,2008-09-23,series-c+,70000000
c:11363,f:1032,2008-09-23,series-c+,70000000
c:11363,f:517,2008-09-23,series-c+,70000000
c:11363,f:3,2008-09-23,series-c+,70000000
c:11363,f:443,2008-09-23,series-c+,70000000
c:11378,f:493,2008-05-01,series-b,10000000
c:11531,f:951,2008-09-23,series-c+,10000000
c:11531,f:173,2008-09-23,series-c+,10000000
c:11531,f:192,2008-09-23,series-c+,10000000
c:11531,f:1565,2008-09-23,series-c+,10000000
c:11538,f:168,2008-06-06,series-a,9900000
c:11538,f:173,2008-06-06,series-a,9900000
c:11571,f:679,2009-07-27,series-c+,12200000
c:11571,f:26,2009-07-27,series-c+,12200000
c:11571,f:1262,2009-07-27,series-c+,12200000
c:11571,f:1857,2009-07-27,series-c+,12200000
c:11571,f:3399,2009-07-27,series-c+,12200000
c:1348,f:160,2008-09-25,series-c+,20000000
c:1348,f:36,2008-09-25,series-c+,20000000
c:1348,f:1479,2008-09-25,series-c+,20000000
c:3194,f:367,2008-09-24,series-c+,15000000
c:3194,f:510,2008-09-24,series-c+,15000000
c:11684,f:36,2005-07-06,venture,100000000
c:1199,f:262,2008-10-01,series-c+,11000000
c:1199,f:48,2008-10-01,series-c+,11000000
c:1199,f:29,2008-10-01,series-c+,11000000
c:1199,f:61,2008-10-01,series-c+,11000000
c:11819,f:262,2007-05-30,series-c+,15000000
c:11819,f:166,2007-05-30,series-c+,15000000
c:11819,f:133,2007-05-30,series-c+,15000000
c:11819,f:120,2007-05-30,series-c+,15000000
c:12099,f:316,2006-07-01,series-a,25000000
c:12099,f:1492,2006-07-01,series-a,25000000
c:12099,f:1493,2006-07-01,series-a,25000000
c:12099,f:316,2007-11-20,series-b,63600000
c:12099,f:1493,2007-11-20,series-b,63600000
c:12099,f:1492,2007-11-20,series-b,63600000
c:12099,f:1494,2007-11-20,series-b,63600000
c:10015,f:74,2008-10-10,series-a,2000000
c:10015,f:737,2008-10-10,series-a,2000000
c:3193,f:160,2007-01-22,series-c+,15000000
c:3193,f:1498,2007-01-22,series-c+,15000000
c:3193,f:510,2007-01-22,series-c+,15000000
c:3193,f:1497,2007-01-22,series-c+,15000000
c:1731,f:446,2006-12-01,angel,0
c:12315,f:1504,2008-10-15,series-c+,10000000
c:12315,f:86,2008-10-15,series-c+,10000000
c:12315,f:149,2008-10-15,series-c+,10000000
c:12315,f:155,2008-10-15,series-c+,10000000
c:12315,f:149,2006-11-21,series-b,16000000
c:12315,f:86,2006-11-21,series-b,16000000
c:12315,f:155,2006-11-21,series-b,16000000
c:206,f:26,2008-10-15,series-c+,10000000
c:206,f:149,2008-10-15,series-c+,10000000
c:206,f:9018,2008-10-15,series-c+,10000000
c:12408,f:1280,2008-08-01,series-a,4000000
c:726,f:17,2008-10-21,series-c+,15700000
c:726,f:4,2008-10-21,series-c+,15700000
c:106,f:901,2008-10-22,other,5000000
c:12731,f:1518,2006-11-13,series-b,9000000
c:12731,f:1517,2006-11-13,series-b,9000000
c:12731,f:728,2006-11-13,series-b,9000000
c:12731,f:1895,2006-11-13,series-b,9000000
c:12731,f:508,2008-07-14,series-c+,23000000
c:12731,f:1517,2008-07-14,series-c+,23000000
c:12731,f:728,2008-07-14,series-c+,23000000
c:12731,f:1518,2008-07-14,series-c+,23000000
c:176,f:42,2008-10-22,series-c+,22700000
c:176,f:155,2008-10-22,series-c+,22700000
c:176,f:36,2008-10-22,series-c+,22700000
c:11410,f:1317,2008-07-29,series-a,7500000
c:3670,f:48,2008-10-28,series-b,6500000
c:3670,f:91,2008-10-28,series-b,6500000
c:3126,f:173,2008-10-28,series-b,15000000
c:3126,f:166,2008-10-28,series-b,15000000
c:3126,f:48,2008-10-28,series-b,15000000
c:12906,f:4,2008-10-27,venture,0
c:12906,f:139,2008-10-27,venture,0
c:2964,f:571,2000-08-22,series-b,30000000
c:2964,f:1533,2000-08-22,series-b,30000000
c:2964,f:1443,2000-08-22,series-b,30000000
c:2964,f:799,2000-08-22,series-b,30000000
c:2964,f:927,2000-08-22,series-b,30000000
c:2964,f:806,2000-08-22,series-b,30000000
c:2964,f:1103,2000-08-22,series-b,30000000
c:2964,f:1535,2000-08-22,series-b,30000000
c:2964,f:875,2007-06-25,venture,5000000
c:2964,f:1537,2002-09-15,series-c+,5000000
c:2964,f:571,2002-09-15,series-c+,5000000
c:2964,f:799,2002-09-15,series-c+,5000000
c:2964,f:256,2002-09-15,series-c+,5000000
c:2964,f:367,2002-09-15,series-c+,5000000
c:2964,f:927,2002-09-15,series-c+,5000000
c:2964,f:806,2002-09-15,series-c+,5000000
c:2964,f:141,2004-04-27,series-c+,5000000
c:2964,f:571,2004-04-27,series-c+,5000000
c:2964,f:799,2004-04-27,series-c+,5000000
c:2964,f:256,2004-04-27,series-c+,5000000
c:2964,f:1537,2004-04-27,series-c+,5000000
c:2964,f:806,2004-04-27,series-c+,5000000
c:5611,f:134,2008-10-28,series-c+,0
c:13084,f:45,2008-11-03,series-c+,10000000
c:8676,f:202,2008-11-04,series-a,6030000
c:8676,f:322,2008-11-04,series-a,6030000
c:8676,f:737,2008-11-04,series-a,6030000
c:13117,f:1551,2008-11-04,series-b,9000000
c:13117,f:1552,2008-11-04,series-b,9000000
c:13117,f:1553,2008-11-04,series-b,9000000
c:13204,f:1,2007-01-01,venture,12500000
c:12352,f:26,2008-10-30,series-c+,30000000
c:12352,f:1557,2008-10-30,series-c+,30000000
c:10998,f:709,2010-10-10,series-a,18227665
c:10998,f:1570,2010-10-10,series-a,18227665
c:4892,f:48,2008-11-12,series-b,6000000
c:4892,f:3,2008-11-12,series-b,6000000
c:5543,f:64,2008-11-12,series-b,8250000
c:5543,f:367,2008-11-12,series-b,8250000
c:5543,f:29,2008-11-12,series-b,8250000
c:5543,f:50,2008-11-12,series-b,8250000
c:9482,f:130,2008-11-11,series-c+,18000000
c:477,f:251,2008-11-13,series-b,12000000
c:477,f:378,2008-11-13,series-b,12000000
c:477,f:252,2008-11-13,series-b,12000000
c:13679,f:1587,2004-12-01,series-b,16500000
c:13679,f:1588,2004-12-01,series-b,16500000
c:13679,f:367,2004-12-01,series-b,16500000
c:13679,f:1589,2004-12-01,series-b,16500000
c:13720,f:2214,2008-11-19,series-a,5300000
c:9740,f:272,2008-06-09,series-a,1600000
c:9740,f:737,2008-06-09,series-a,1600000
c:10906,f:375,2008-04-24,series-a,0
c:10906,f:284,2008-04-24,series-a,0
c:13807,f:2510,2009-01-01,angel,1000000
c:13807,f:42,2009-01-01,angel,1000000
c:10795,f:48,2008-11-19,venture,22000000
c:10795,f:585,2008-11-19,venture,22000000
c:10795,f:340,2008-11-19,venture,22000000
c:531,f:248,2008-11-25,series-b,33000000
c:531,f:271,2008-11-25,series-b,33000000
c:531,f:856,2008-11-25,series-b,33000000
c:531,f:607,2008-11-25,series-b,33000000
c:531,f:1600,2008-11-25,series-b,33000000
c:4883,f:42,2007-09-10,series-b,36800000
c:4883,f:46,2007-09-10,series-b,36800000
c:4883,f:618,2007-09-10,series-b,36800000
c:4883,f:951,2007-09-10,series-b,36800000
c:4883,f:26,2007-09-10,series-b,36800000
c:4883,f:4689,2007-09-10,series-b,36800000
c:4883,f:875,2008-01-09,other,10000000
c:4209,f:1608,2008-11-18,other,18000000
c:1376,f:234,2008-11-18,series-b,4500000
c:13816,f:191,2008-10-24,series-a,0
c:13816,f:1213,2008-10-24,series-a,0
c:14053,f:24,2008-11-21,series-a,0
c:14053,f:562,2008-11-21,series-a,0
c:2519,f:1844,2009-09-09,series-a,6500000
c:2519,f:1770,2009-09-09,series-a,6500000
c:2519,f:9350,2009-09-09,series-a,6500000
c:14862,f:4850,2008-01-01,angel,0
c:14862,f:737,2008-01-01,angel,0
c:14893,f:1632,2008-12-04,series-c+,8800000
c:14893,f:1633,2008-12-04,series-c+,8800000
c:14893,f:2065,2008-12-04,series-c+,8800000
c:14893,f:2066,2008-12-04,series-c+,8800000
c:10705,f:204,2007-04-23,series-c+,15000000
c:10705,f:5733,2007-04-23,series-c+,15000000
c:10705,f:204,2008-04-30,series-c+,30000000
c:10705,f:1637,2008-04-30,series-c+,30000000
c:10705,f:322,2008-04-30,series-c+,30000000
c:10705,f:1950,2008-04-30,series-c+,30000000
c:10705,f:299,2008-04-30,series-c+,30000000
c:10705,f:149,2008-04-30,series-c+,30000000
c:10705,f:5733,2008-04-30,series-c+,30000000
c:11852,f:890,2008-04-29,series-c+,8000000
c:11852,f:135,2008-04-29,series-c+,8000000
c:15135,f:691,2008-11-18,series-b,4000000
c:15135,f:335,2008-11-18,series-b,4000000
c:15141,f:691,2008-11-19,series-b,12000000
c:15141,f:607,2008-11-19,series-b,12000000
c:15141,f:951,2008-11-19,series-b,12000000
c:15141,f:1770,2008-11-19,series-b,12000000
c:15400,f:137,2008-12-15,series-b,10500000
c:15400,f:13,2008-12-15,series-b,10500000
c:15400,f:13,2008-04-01,series-a,3200000
c:15400,f:184,2008-04-01,series-a,3200000
c:15405,f:1661,2008-12-16,series-c+,7000000
c:15405,f:1661,2009-11-24,series-c+,19000000
c:9835,f:737,2008-12-16,angel,1000000
c:9835,f:29,2008-12-16,angel,1000000
c:9835,f:4992,2008-12-16,angel,1000000
c:9835,f:446,2008-12-16,angel,1000000
c:516,f:814,2008-12-16,series-a,2000000
c:516,f:4850,2008-12-16,series-a,2000000
c:15443,f:503,2008-12-10,series-b,11100000
c:15443,f:493,2008-12-10,series-b,11100000
c:15453,f:856,2008-10-06,series-c+,38000000
c:15453,f:316,2008-10-06,series-c+,38000000
c:15453,f:489,2008-10-06,series-c+,38000000
c:15453,f:856,2007-04-25,series-c+,33000000
c:15453,f:489,2007-04-25,series-c+,33000000
c:15453,f:1262,2007-04-25,series-c+,33000000
c:15453,f:521,2007-04-25,series-c+,33000000
c:15457,f:532,2008-01-01,series-a,4000000
c:15457,f:1672,2008-01-01,series-a,4000000
c:15457,f:1674,2008-01-01,series-a,4000000
c:15457,f:375,2008-01-01,series-a,4000000
c:15444,f:552,2008-01-01,series-b,5700000
c:15444,f:333,2008-01-01,series-b,5700000
c:1103,f:18,2008-12-17,series-a,3500000
c:5588,f:61,2008-12-17,venture,13000000
c:5588,f:1094,2008-12-17,venture,13000000
c:5588,f:799,2008-12-17,venture,13000000
c:10704,f:41,2008-12-17,series-c+,25000000
c:10704,f:23,2008-12-17,series-c+,25000000
c:10704,f:618,2008-12-17,series-c+,25000000
c:10704,f:3817,2008-12-17,series-c+,25000000
c:15535,f:154,2008-09-01,venture,25000000
c:15535,f:1656,2008-09-01,venture,25000000
c:15535,f:1681,2008-09-01,venture,25000000
c:15535,f:2223,2008-09-01,venture,25000000
c:15535,f:461,2008-09-01,venture,25000000
c:15535,f:334,2008-09-01,venture,25000000
c:15535,f:728,2008-09-01,venture,25000000
c:15535,f:367,2008-09-01,venture,25000000
c:15535,f:1279,2008-09-01,venture,25000000
c:15535,f:88,2008-09-01,venture,25000000
c:15535,f:3660,2008-09-01,venture,25000000
c:15538,f:592,2008-09-01,series-a,6750000
c:15538,f:382,2008-09-01,series-a,6750000
c:15553,f:212,2008-06-01,series-b,10600000
c:15553,f:1333,2008-06-01,series-b,10600000
c:15553,f:299,2008-06-01,series-b,10600000
c:15563,f:86,2005-01-01,series-a,6450000
c:15563,f:17,2005-01-01,series-a,6450000
c:15563,f:262,2008-05-12,series-c+,14500000
c:15563,f:146,2008-05-12,series-c+,14500000
c:15563,f:1473,2008-05-12,series-c+,14500000
c:15563,f:86,2008-05-12,series-c+,14500000
c:15563,f:17,2008-05-12,series-c+,14500000
c:15568,f:1687,2008-05-01,series-c+,25000000
c:15568,f:133,2008-05-01,series-c+,25000000
c:15568,f:1688,2008-05-01,series-c+,25000000
c:15568,f:1689,2008-05-01,series-c+,25000000
c:15568,f:1690,2008-05-01,series-c+,25000000
c:15568,f:1295,2008-05-01,series-c+,25000000
c:15568,f:1691,2008-05-01,series-c+,25000000
c:15146,f:26,2008-09-04,venture,12000000
c:15146,f:367,2008-09-04,venture,12000000
c:15146,f:4689,2008-09-04,venture,12000000
c:15639,f:1616,2007-12-01,series-a,1550000
c:15639,f:1697,2007-12-01,series-a,1550000
c:15639,f:603,2007-12-01,series-a,1550000
c:15639,f:507,2008-07-01,series-a,5550000
c:15639,f:851,2008-07-01,series-a,5550000
c:7493,f:1700,2008-12-01,angel,725000
c:7493,f:446,2008-12-01,angel,725000
c:15673,f:521,2007-04-10,series-a,9000000
c:15673,f:23,2007-04-10,series-a,9000000
c:15673,f:1701,2008-08-25,series-b,20000000
c:15673,f:521,2008-08-25,series-b,20000000
c:15673,f:23,2008-08-25,series-b,20000000
c:15687,f:91,2008-06-24,series-b,3300000
c:15687,f:1703,2008-06-24,series-b,3300000
c:15687,f:1704,2008-06-24,series-b,3300000
c:15691,f:8892,2008-06-10,series-a,5000000
c:15652,f:214,2000-01-01,venture,44000000
c:15652,f:3310,2000-01-01,venture,44000000
c:15768,f:507,2008-03-11,venture,55000000
c:15811,f:242,2006-10-31,series-b,2500000
c:15811,f:5024,2006-10-31,series-b,2500000
c:15829,f:338,2007-05-01,series-a,13300000
c:15855,f:1718,2006-09-13,venture,8000000
c:15855,f:133,2006-09-13,venture,8000000
c:15855,f:4,2006-09-13,venture,8000000
c:15855,f:184,2006-09-13,venture,8000000
c:15855,f:189,2006-09-13,venture,8000000
c:15863,f:17,2005-12-19,venture,10000000
c:15863,f:615,2005-12-19,venture,10000000
c:42668,f:146,2007-04-25,series-c+,10000000
c:42668,f:286,2007-04-25,series-c+,10000000
c:42668,f:134,2007-04-25,series-c+,10000000
c:42668,f:11,2007-04-25,series-c+,10000000
c:15887,f:295,2007-08-01,series-c+,18000000
c:15887,f:23,2007-08-01,series-c+,18000000
c:15887,f:61,2007-08-01,series-c+,18000000
c:15887,f:1225,2007-08-01,series-c+,18000000
c:15887,f:1383,2007-08-01,series-c+,18000000
c:15887,f:1497,2007-08-01,series-c+,18000000
c:15967,f:1728,2005-01-01,series-b,17000000
c:15967,f:510,2005-01-01,series-b,17000000
c:15967,f:95,2005-01-01,series-b,17000000
c:11531,f:951,2007-07-29,series-b,12000000
c:11531,f:192,2007-07-29,series-b,12000000
c:11531,f:173,2007-07-29,series-b,12000000
c:16030,f:1735,2008-09-03,series-b,8000000
c:16030,f:1255,2008-09-03,series-b,8000000
c:16030,f:1736,2008-09-03,series-b,8000000
c:13645,f:1747,2008-08-10,venture,7500000
c:13645,f:1748,2008-08-10,venture,7500000
c:13645,f:316,2008-08-10,venture,7500000
c:16142,f:36,2008-08-01,series-c+,66000000
c:16142,f:316,2008-08-01,series-c+,66000000
c:16142,f:1754,2008-08-01,series-c+,66000000
c:16180,f:814,2008-04-24,venture,15000000
c:16180,f:26,2008-04-24,venture,15000000
c:16189,f:1080,2007-03-07,series-c+,17000000
c:16189,f:17,2007-03-07,series-c+,17000000
c:16189,f:99,2007-03-07,series-c+,17000000
c:16189,f:1762,2007-03-07,series-c+,17000000
c:16189,f:1763,2007-03-07,series-c+,17000000
c:16189,f:452,2007-03-07,series-c+,17000000
c:16210,f:247,2006-11-07,series-a,2130000
c:16210,f:247,2008-03-27,series-a,1500000
c:16210,f:1770,2008-03-27,series-a,1500000
c:16274,f:86,2008-05-09,series-c+,10500000
c:16274,f:25,2008-05-09,series-c+,10500000
c:16274,f:51,2008-05-09,series-c+,10500000
c:10069,f:518,2007-05-01,series-c+,18750000
c:10069,f:134,2007-05-01,series-c+,18750000
c:10069,f:51,2007-05-01,series-c+,18750000
c:16287,f:1784,2007-01-23,series-a,25400000
c:16287,f:137,2007-01-23,series-a,25400000
c:16287,f:1785,2007-01-23,series-a,25400000
c:16287,f:429,2007-01-23,series-a,25400000
c:16290,f:515,2007-01-01,series-c+,22000000
c:16290,f:333,2007-01-01,series-c+,22000000
c:16290,f:247,2007-01-01,series-c+,22000000
c:16290,f:1693,2007-01-01,series-c+,22000000
c:16290,f:792,2007-01-01,series-c+,22000000
c:16290,f:334,2007-01-01,series-c+,22000000
c:16290,f:1255,2007-01-01,series-c+,22000000
c:16290,f:844,2007-01-01,series-c+,22000000
c:16290,f:316,2007-01-01,series-c+,22000000
c:16290,f:1790,2007-01-01,series-c+,22000000
c:16291,f:378,2007-01-22,series-b,19500000
c:16291,f:111,2007-01-22,series-b,19500000
c:16291,f:272,2007-01-22,series-b,19500000
c:16302,f:1681,2006-12-01,venture,18000000
c:16302,f:503,2006-12-01,venture,18000000
c:16302,f:1792,2006-12-01,venture,18000000
c:16302,f:1793,2006-12-01,venture,18000000
c:16302,f:46,2006-12-01,venture,18000000
c:16302,f:36,2006-12-01,venture,18000000
c:16302,f:367,2006-12-01,venture,18000000
c:16302,f:314,2006-12-01,venture,18000000
c:16302,f:2978,2006-12-01,venture,18000000
c:16305,f:571,2007-03-14,series-c+,14300000
c:16305,f:1028,2007-03-14,series-c+,14300000
c:16323,f:116,2008-07-07,venture,5800000
c:16323,f:1290,2008-07-07,venture,5800000
c:16323,f:1798,2008-07-07,venture,5800000
c:16323,f:2214,2008-07-07,venture,5800000
c:16357,f:1801,2008-01-31,venture,10300000
c:16357,f:204,2008-01-31,venture,10300000
c:16357,f:149,2008-01-31,venture,10300000
c:9321,f:202,2007-02-01,series-a,7100000
c:9321,f:955,2007-02-01,series-a,7100000
c:9321,f:242,2007-02-01,series-a,7100000
c:9321,f:1802,2007-02-01,series-a,7100000
c:16401,f:62,2008-01-01,series-c+,25000000
c:16401,f:1804,2008-01-01,series-c+,25000000
c:16401,f:1805,2008-01-01,series-c+,25000000
c:16401,f:1807,2008-01-01,series-c+,25000000
c:16435,f:801,2008-04-28,series-c+,57000000
c:16435,f:892,2008-04-28,series-c+,57000000
c:16435,f:507,2008-04-28,series-c+,57000000
c:16559,f:910,2007-01-01,series-b,15000000
c:16559,f:759,2007-01-01,series-b,15000000
c:16559,f:1454,2007-01-01,series-b,15000000
c:16567,f:262,2007-11-14,series-a,24000000
c:16567,f:111,2007-11-14,series-a,24000000
c:16567,f:105,2007-11-14,series-a,24000000
c:16567,f:998,2007-11-14,series-a,24000000
c:16582,f:130,2007-11-06,series-c+,20000000
c:16582,f:12,2007-11-06,series-c+,20000000
c:16582,f:562,2007-11-06,series-c+,20000000
c:16582,f:614,2007-11-06,series-c+,20000000
c:16582,f:5427,2007-11-06,series-c+,20000000
c:16593,f:149,2007-12-10,series-b,22000000
c:16593,f:116,2007-12-10,series-b,22000000
c:16593,f:1827,2007-12-10,series-b,22000000
c:16593,f:844,2007-12-10,series-b,22000000
c:16618,f:1834,2009-01-28,series-b,4100000
c:16618,f:1835,2009-01-28,series-b,4100000
c:16618,f:1630,2009-01-28,series-b,4100000
c:16620,f:36,2007-10-12,venture,100000000
c:15967,f:510,2008-03-13,venture,12000000
c:15967,f:95,2008-03-13,venture,12000000
c:15967,f:1728,2008-03-13,venture,12000000
c:15760,f:262,2008-02-26,venture,28000000
c:15760,f:5,2008-02-26,venture,28000000
c:15760,f:146,2008-02-26,venture,28000000
c:15760,f:442,2008-02-26,venture,28000000
c:15760,f:116,2008-02-26,venture,28000000
c:15760,f:600,2008-02-26,venture,28000000
c:15760,f:48,2008-02-26,venture,28000000
c:15760,f:269,2008-02-26,venture,28000000
c:16728,f:744,2007-12-18,series-a,10000000
c:16744,f:17,2007-11-01,series-c+,7500000
c:16744,f:1313,2007-11-01,series-c+,7500000
c:16744,f:91,2007-11-01,series-c+,7500000
c:16744,f:1059,2007-11-01,series-c+,7500000
c:16744,f:679,2007-11-01,series-c+,7500000
c:16744,f:1132,2007-11-01,series-c+,7500000
c:10703,f:596,2007-10-16,series-c+,3110000
c:10703,f:1855,2007-10-16,series-c+,3110000
c:10703,f:1856,2007-10-16,series-c+,3110000
c:10703,f:1399,2007-10-16,series-c+,3110000
c:10703,f:596,2007-03-29,series-b,9000000
