id,name,normalized_name,founded_at
f:3451,Tamares,tamares,
f:3452,InvestMichigan-Credit Suisse,investmichigan credit suisse,
f:3453,VIMAC Milestone Medical Fund,vimac milestone medical,
f:3454,Cathaya Capital,cathaya,
f:3455,PagesJaunes Groupe,pagesjaunes groupe,2009-01-01
f:3458,Vodafone Ventures,vodafone ventures,2000-01-01
f:346,Advent Venture Partners,advent venture,1981-01-01
f:3461,"Global Private Equity Group, LLC.",global private equity group,2008-01-01
f:3462,DSM Venturing,dsm venturing,1902-01-01
f:3463,First Avenue Partners,first avenue,2006-01-01
f:3464,Tregaron Capital,tregaron,2001-01-01
f:3465,Enterprise Equity Limited,enterprise equity limited,1987-01-01
f:3466,Riverwood Capital,riverwood,
f:3467,Architect Partners LLC,architect partners,2009-10-01
f:3468,BP Alternative Energy,bp alternative energy,
f:3469,C.A. Bancorp,c a bancorp,
f:347,Sand Hill Capital,sand hill,1996-01-01
f:3470,Finnfund,finnfund,1980-01-01
f:3471,InterDigital,interdigital,1972-01-01
f:3472,GestiÃ³n de Capital Riesgo del PaÃ­s Vasco,gestiã³n deriesgo del paã­s vasco,1985-01-01
f:3475,CIIE,ciie,2002-01-01
f:3476,KEMBA Financial Credit Union,kemba financial credit union,1938-01-01
f:3477,Commonwealth Bank of Australia,commonwealth bank of australia,1911-01-01
f:3478,Westpac Banking Corporation,westpac banking,
f:3479,KasikornBank,kasikornbank,1945-01-01
f:3481,CapitalSouth Partners,capitalsouth,1998-01-01
f:3482,TEL Venture Capital,tel venture,
f:3483,Rathbone Greenbank,rathbone greenbank,1992-01-01
f:3484,Thule Investments,thule investments,2003-01-01
f:3486,Evysem Entrepreneurs et Capital,evysem entrepreneurs et,
f:3487,Rowan Dartington,rowan dartington,1990-01-01
f:3488,London Capital Investment Partners,londoninvestment,
f:3489,Futura Invest,futura invest,
f:3490,iD TechVentures,id techventures,2000-01-01
f:3491,Point-One Innovation Fund,point one innovation,
f:3493,Limousin Participations,limousin participations,
f:3494,Upstate Carolina Angel Network,upstate carolina angel network,2008-04-01
f:3495,CASE ASSET MANAGEMENT,case asset management,2004-08-01
f:3496,Ogden Capital,ogden,
f:3497,Primus Capital,primus,2004-03-01
f:3498,Östersjöstiftelsen,östersjöstiftelsen,1994-01-01
f:3499,iD Ventures America,id ventures america,1998-01-01
f:35,The Tornante Company,the tornante company,2005-06-01
f:3500,Merseyside Special Investment Fund,merseyside special investment,1996-01-01
f:3501,MG Equity Partners,mg equity,
f:3502,BEST Funds,best funds,1996-01-01
f:3503,LabOne Innovations,labone innovations,
f:3505,Bic Lazio,bic lazio,1990-01-01
f:3506,Innogest,innogest,2005-01-01
f:3507,Richmond View Ventures,richmond view ventures,2007-01-01
f:3508,IP Venture Fund,ip venture,
f:3509,Fortissimo Capital,fortissimo,
f:351,Humana Inc.,humana,1961-01-01
f:3510,Florida Silicon Partners,florida silicon,
f:3511,Tierra Del Oro,tierra del oro,
f:3512,Wharton Ventures,wharton ventures,2003-01-01
f:3513,Votorantim Novos Negocios,votorantim novos negocios,
f:3514,Goal Holdings Corporation,goal holdings,1996-05-16
f:3515,Robin Hood Ventures,robin hood ventures,1999-01-01
f:3519,Rising Stars Growth Fund,rising stars growth,
f:3520,Porton Group,porton group,
f:3521,Via Venture Partners,via venture,2006-01-01
f:3522,Carbon Trust,carbon trust,2001-01-01
f:3523,Accera Venture Partners,accera venture,2001-01-01
f:3524,Direct Energie,direct energie,2003-01-01
f:3525,AquAgro Fund,aquagro,
f:3526,Peepul Capital LLC,peepulllc,
f:3527,Delaware Crossing Investor Group,delaware crossing investor group,
f:3528,LORE Associates,lore associates,1988-01-01
f:3529,RAIN Source Capital,rain source,
f:3530,Truffle Capital,truffle,2001-01-01
f:3531,Lacuna Gap Capital,lacuna gap,
f:3532,Clydesdale Ventures,clydesdale ventures,
f:3533,Sustainable Resource Ventures,sustainable resource ventures,
f:3534,Rand Capital,rand,1969-01-01
f:3536,Bledsoe Capital Group,bledsoegroup,
f:3537,Simon Equity Partners,simon equity,
f:3538,Terrapin Partners,terrapin,1998-01-01
f:3539,Internet Capital Group,internetgroup,1996-01-01
f:3540,Mexican Federal Government,mexican federal government,
f:3541,ICBT Capital Partners,icbtpartners,
f:3544,Confrapar,confrapar,2005-05-01
f:3545,New York Life Investment Management,new york life investment management,
f:3546,Circle Financial Group,circle financial group,2003-01-01
f:3548,Canada Permanent Trust Company,canada permanent trust company,
f:3549,Optimum Asset Management,optimum asset management,
f:355,New World Angels,new world angels,
f:3550,IDG Ventures Korea,idg ventures korea,2007-10-01
f:3551,Javelin Venture Partners,javelin venture,
f:3554,Megnanova,megnanova,
f:3555,InVenFin,invenfin,2008-01-01
f:3556,Manresa Partners,manresa,
f:3557,TBL Capital,tbl,
f:3558,Gilo Ventures,gilo ventures,
f:3559,National Research Council Canada,national research council canada,
f:356,Cambridge Business Angels,cambridge business angels,
f:3560,California Energy Commission,california energy commission,1974-01-01
f:3562,MTS Health Investors,mts health investors,
f:3563,DeA Capital,dea,2002-01-01
f:3564,Newlin Investment Company,newlin investment company,
f:3565,Montaur Capital Partners,montaurpartners,
f:3566,Firsthand Capital Management,firsthandmanagement,1993-01-01
f:3567,MHI Energy Partners,mhi energy,
f:3568,iExploreAsia Financial,iexploreasia financial,
f:3569,Blackbird Ventures,blackbird ventures,2005-01-01
f:3570,K9 Ventures,k9 ventures,2009-04-01
f:3572,Tower 50 Capital,tower 50,
f:3574,"Galleon Special Opportunities Partners, LP",galleon special opportunities partners,
f:3575,The Keffi Group,the keffi group,
f:3576,Oxford Capital Partners,oxfordpartners,1999-01-01
f:3577,NewWest Capital Partners,newwestpartners,1998-01-01
f:3578,Coronis Medical Ventures,coronis medical ventures,2006-01-01
f:3579,BioStar Ventures,biostar ventures,2003-01-01
f:3580,Hokkaido Venture Capital,hokkaido venture,
f:3581,Global Life Science Ventures,global life science ventures,
f:3582,Cane Holdings,cane holdings,2009-07-01
f:3583,Medfocus,medfocus,
f:3584,AlphaLab,alphalab,2008-06-01
f:3585,Syzygy Enterprises,syzygy enterprises,
f:3586,Longitude Capital,longitude,2006-01-01
f:359,Novus Ventures,novus ventures,1994-01-01
f:3591,Sigvion Capital,sigvion,2004-01-01
f:3592,Praefinium Group,praefinium group,
f:3593,Eagle Ventures,eagle ventures,
f:3594,Brandon Capital Partners,brandonpartners,2006-01-01
f:3595,Playford Capital,playford,1998-01-01
f:3596,Terra Rossa Capital,terra rossa,
f:3597,Kite Ventures,kite ventures,
f:3598,Aabar Investments,aabar investments,2005-01-01
f:36,Goldman Sachs,goldman sachs,
f:360,Rocket Ventures,rocket ventures,
f:3600,Intervale Capital,intervale,2006-01-01
f:3602,GADS Option Fund,gads option,
f:3603,Terra Firma,terra firma,1994-01-01
f:3604,Shaked Global Group,shaked global group,2007-01-01
f:3605,Mindful Investors,mindful investors,
f:3606,Fortune Venture Investment Group,fortune venture investment group,1995-01-01
f:3607,Ottawa Regional Cancer Foundation,ottawa regional cancer foundation,1995-01-01
f:3609,Greener Capital,greener,
f:361,Generation Partners,generation,1996-01-01
f:3611,Georgia Tech Edison Fund,georgia tech edison,
f:3612,Share Capital Partners,sharepartners,2007-01-01
f:3613,Oxford Finance Corporation,oxford finance,2002-01-01
f:3614,Kearny Venture Partners,kearny venture,
f:3615,Londra Ventures,londra ventures,2006-01-01
f:3616,LSP BioVentures,lsp bioventures,2006-01-01
f:3617,Florida Gulfshore Capital,florida gulfshore,
f:3618,Celtic Pharma,celtic pharma,
f:3619,Israel Healthcare Ventures,israel healthcare ventures,2000-01-01
f:3620,Alice Ventures,alice ventures,
f:3621,Lurie Investment Fund,lurie investment,
f:3622,Spring Capital Partners,springpartners,1999-01-01
f:3623,Cardinal Capital Partners,cardinalpartners,
f:3624,Elderstreet Asset Management,elderstreet asset management,
f:3625,BlueGem Capital Partners,bluegempartners,2006-01-01
f:3626,VM Digital,vm digital,2007-01-01
f:3627,Sympasis Innovation Capital,sympasis innovation,
f:3628,General Atlantic,general atlantic,1980-01-01
f:3629,Valucap Investments,valucap investments,
f:3630,Maven Capital Partners,mavenpartners,2009-01-01
f:3631,Yorkville Advisors,yorkville advisors,2001-01-01
f:3632,Jasmine Holdings,jasmine holdings,1990-01-01
f:3633,PenderFund Capital Management,penderfundmanagement,2003-01-01
f:3634,Tenonine,tenonine,2008-08-08
f:3635,Mount Hood Equity Partners,mount hood equity,
f:3636,Adverline,adverline,2000-01-01
f:3637,Phitrust Partenaires,phitrust partenaires,2005-01-01
f:3638,Alitis,alitis,2004-01-01
f:3639,Ontario Teachers' Pension Plan,ontario teachers pension plan,1917-01-01
f:3640,Capital SCF,scf,2008-09-10
f:3641,InovCapital,inovcapital,
f:3642,Turismo Capital,turismo,
f:3643,Provider Investor Partners,provider investor,
f:3644,Nano Future Invest,nano future invest,
f:3646,Investinor,investinor,2008-01-01
f:3647,Re-Sources,re sources,
f:3648,LINC Scotland,linc scotland,1993-01-01
f:3649,Start-up Australia Ventures,start up australia ventures,
f:3650,Iroquois Capital,iroquois,2006-01-01
f:3651,Downsview Capital,downsview,
f:3652,Tiantu Capital,tiantu,2002-01-01
f:3653,Midsummer Capital,midsummer,2002-01-01
f:3654,Whalehaven Capital Fund,whalehavenfund,
f:3655,Paramount BioCapital Asset Management,paramount biocapital asset management,
f:3656,Alpha Capital,alpha,1984-01-01
f:3657,Rockmore Capital,rockmore,
f:3658,Calmedica Capital,calmedica,
f:3659,Beechwood Ventures,beechwood ventures,
f:366,Empire Capital Partners,empirepartners,1996-01-01
f:3660,Fonds de solidarité FTQ,fonds de solidarité ftq,1983-01-01
f:3661,M5Invest Partners,m5invest,
f:3662,The Innovation Group,the innovation group,1996-01-01
f:3663,MMC Ventures,mmc ventures,2000-01-01
f:3664,Vanedge Capital,vanedge,2008-01-01
f:3665,Polska Agencja Rozwoju Przedsi?biorczo?ci,polska agencja rozwoju przedsi?biorczo?ci,2000-01-01
f:3666,Treacle Private Equity,treacle private equity,
f:3667,Jaguar Capital Partners,jaguarpartners,
f:3668,Permit Capital,permit,
f:3669,Miller Investment Management,miller investment management,1998-01-01
f:367,Intel Capital,intel,1991-01-01
f:3670,Garber Fund,garber,
f:3672,Vast Ventures,vast ventures,2004-01-01
f:3673,IGNIA,ignia,
f:3675,Enable Capital Management,enablemanagement,
f:3676,HMS Ventures,hms ventures,
f:3677,Fulcrum Ventures,fulcrum ventures,
f:3679,RSH Ventures,rsh ventures,
f:368,Ambient Sound Investments,ambient sound investments,2003-01-01
f:3680,Madison Dearborn Partners,madison dearborn,1992-01-01
f:3681,Blade Ventures,blade ventures,
f:3682,Mentha Capital,mentha,2006-01-01
f:3684,Bay Pond Partners,bay pond,1928-01-01
f:3686,DH Capital,dh,2001-01-01
f:3687,Vinnova,vinnova,2001-01-01
f:3689,Absolute Return Partners,absolute return,2002-01-01
f:3690,MM Grupp,mm grupp,
f:3691,Venture Investors,venture investors,1982-01-01
f:3692,Phillip Private Equity,phillip private equity,1975-01-01
f:3693,SFK,sfk,
f:3694,Poalim Ventures,poalim ventures,
f:3695,Eurocom Group,eurocom group,1979-01-01
f:3696,Spray Venture Partners,spray venture,
f:3697,Bank Boston,bank boston,
f:3698,Morningstar Japan,morningstar japan,1980-01-01
f:3699,John Hancock Global Technology Fund,john hancock global technology,
f:37,Shelter Capital Partners,shelterpartners,
f:370,Halo Capital NYC,halonyc,
f:3700,AdAstra,adastra,2000-07-01
f:3701,Rockhill Partners,rockhill,2005-01-01
f:3702,Scandinavian investors,scandinavian investors,2004-01-01
f:3704,Turnstone Capital Management,turnstonemanagement,2004-01-01
f:3705,Aperture Venture Partners,aperture venture,
f:3706,iExploreAsia Credit Union,iexploreasia credit union,
f:3708,NYC Acre,nyc acre,
f:3709,NOVARIS EQUITY,novaris equity,2008-05-01
f:371,DFJ DragonFund,dfj dragonfund,2006-01-01
f:3710,Intakt Ventures,intakt ventures,2005-11-08
f:3711,U.S. Army,u s army,
f:3712,Midtown Partners,midtown,2004-01-01
f:3715,SLS Venture,sls venture,
f:3716,LD Pensions,ld pensions,1970-01-01
f:3718,Tech Alliance Corp,tech alliance,2002-01-01
f:3719,BizMe,bizme,2005-10-01
f:372,SCP Worldwide,scp worldwide,2001-09-01
f:3721,Implistic Capital,implistic,
f:3722,Escalate Capital Partners,escalatepartners,2005-01-01
f:3724,CincyTech,cincytech,2006-01-01
f:3726,Lexington Partners,lexington,1990-01-01
f:3727,Green Dot Capital,green dot,2000-01-01
f:3728,Eastman Ventures,eastman ventures,1920-01-01
f:3729,Zyraz Financial,zyraz financial,
f:373,Riga Ventures,riga ventures,
f:3731,INGENICO,ingenico,1980-01-01
f:3732,ZIG Capital,zig,2002-01-01
f:3734,Parkview Ventures,parkview ventures,
f:3735,Vital Financial,vital financial,2007-01-01
f:3736,4iP,4ip,
f:3737,Lend Lease Ventures,lend lease ventures,1958-01-01
f:3738,Birchmere Ventures,birchmere ventures,1996-01-01
f:3739,Mobile Internet Capital,mobile internet,1999-11-11
f:374,"Spinnaker Capital Partners,",spinnakerpartners,
f:3740,280 Capital Partners,280partners,
f:3742,Hotung Venture Group,hotung venture group,
f:3743,Covidien Ventures,covidien ventures,
f:3744,Venrex Investment Management,venrex investment management,2002-09-01
f:3746,Ecofin,ecofin,1991-01-01
f:375,Greycroft Partners,greycroft,2006-02-01
f:3750,Winning Tack,winning tack,
f:3752,US Angel Investors,us angel investors,2007-01-01
f:3754,KBL Healthcare Ventures,kbl healthcare ventures,
f:3755,Mass Medical Angels,mass medical angels,
f:3756,Norwich Ventures,norwich ventures,
f:3757,Hub Angels Investment Group,hub angels investment group,2000-01-01
f:3758,Sectoral Asset Management,sectoral asset management,2000-01-01
f:3759,Ysios Capital,ysios,2008-01-01
f:376,High Peaks Venture Partners,high peaks venture,2004-01-01
f:3760,DEFI Gestion,defi gestion,1990-01-01
f:3761,American City Business Journals,american city business journals,1985-01-01
f:3762,Ideavelopers,ideavelopers,2004-01-01
f:3763,GLS Ventures,gls ventures,
f:3765,Emerald Stage2 Ventures,emerald stage2 ventures,2008-03-01
f:3766,Deutsches Factoring Portal,deutsches factoring portal,
f:3768,Indigo Investment Corporation,indigo investment,2007-03-01
f:3769,Allegro Investment Fund,allegro investment,
f:3770,Van Herk Biotech,van herk biotech,
f:3772,RWE Ventures,rwe ventures,1995-01-01
f:3774,EDS an HP Company,eds an hp company,
f:3775,RelQ Software,relq software,1998-01-01
f:3776,St. Jude Medical,st jude medical,1976-01-01
f:3777,Invemed Catalyst Fund,invemed catalyst,1999-01-01
f:3778,Lava Ventures,lava ventures,1984-01-01
f:3779,Leerink Swann,leerink swann,1995-01-01
f:378,.406 Ventures,406 ventures,2005-01-01
f:3780,Enterprise Investors,enterprise investors,1990-01-01
f:3781,William C. Norris Institute at the University of St. Thomas Opus College of Buisness,william c norris institute at the university of st thomas opus college of buisness,1988-01-01
f:3784,Virginia Life Science Investments,virginia life science investments,
f:3785,Skywalker Ventures,skywalker ventures,
f:3786,Maryland Health Care Product Development,maryland health care product development,
f:3787,ITS-Telecom Ltd,its telecom,
f:3789,Mingly China Growth Fund,mingly china growth,
f:379,WI Harper Group,wi harper group,1993-01-01
f:3790,SFR Development,sfr development,
f:3792,Biogen Idec New Ventures,biogen idec new ventures,1978-01-01
f:3793,IBG Fonds,ibg fonds,
f:3794,Proxima Ventures Ltd,proxima ventures,
f:3797,Trumpet Ventures,trumpet ventures,2009-10-01
f:3798,Fremont Ventures,fremont ventures,1998-01-01
f:3799,Woodside Capital Partners,woodsidepartners,1999-06-01
f:38,Liberty Associated Partners,liberty associated,2001-01-01
f:380,Fairhaven Capital Partners,fairhavenpartners,2001-01-01
f:3800,AOL Ventures,aol ventures,2010-01-01
f:3801,Abundant Ventures LLC,abundant ventures,2002-04-01
f:3802,Almaz Capital,almaz,2008-01-01
f:3803,Acquma Holdings,acquma holdings,2008-02-01
f:3804,Headland Ventures,headland ventures,2002-01-01
f:3805,Kidron,kidron,2003-01-01
f:3806,PROfounders Capital,profounders,2009-06-01
f:3807,Empire Ventures,empire ventures,1998-01-01
f:3808,InvestAmerican Investment Advisors,investamerican investment advisors,1985-01-01
f:3809,Founder Collective,founder collective,2009-05-22
f:381,Commonwealth Capital Ventures,commonwealthventures,1995-01-01
f:3810,Bank of Ireland Seed and Early Stage Equity fund,bank of ireland seed and early stage equity,2009-11-01
f:3811,Next Chapter Holdings,next chapter holdings,
f:3813,Merlin Biomed,merlin biomed,1998-01-01
f:3816,Lightyear Capital,lightyear,2000-01-01
f:3817,Primera Capital,primera,
f:3818,Wasatch Advisors,wasatch advisors,
f:3819,InCube Ventures,incube ventures,1995-01-01
f:382,Appian Ventures,appian ventures,
f:3820,Raffle Venture Partners,raffle venture,
f:3821,DeNovo Ventures,denovo ventures,2000-01-01
f:3822,eVisibility,evisibility,1997-01-01
f:3823,MVM Life Science Partners,mvm life science,1997-01-01
f:3824,Solamere Capital,solamere,2008-01-01
f:3825,Red Maple Ventures,red maple ventures,
f:3826,Darwin Ventures,darwin ventures,2002-09-11
f:3827,Libra Future Fund,libra future,2005-02-01
f:3828,GeneSys Asset Management,genesys asset management,2001-08-20
f:3829,Oak Street Investments,oak street investments,
f:383,Garage Technology Ventures Canada,garage technology ventures canada,
f:3830,Europlay Capital Advisors,europlayadvisors,2003-01-01
f:3831,AgeChem Venture Fund,agechem venture,
f:3832,"Thomas, McNerney & Partners",thomas mcnerney,2003-01-01
f:3833,Gatebridge Investments,gatebridge investments,
f:3834,Grupo Genetrix,grupo genetrix,
f:3835,Wavepoint Ventures,wavepoint ventures,
f:3836,Ascension Ventures,ascension ventures,2001-01-01
f:3837,Catalyst Health & Technology Partners,catalyst health technology,1998-01-01
f:3839,FUEL Capital,fuel,2009-08-01
